id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,sqft_lawn,sqft_lawn_prct,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,sqft_lawn15,sqft_lawn15_prct
9272201704,5/12/2014,369000,2,2.5,980.00,895.00,-85.00,-9.50,2,NO,NONE,Average,8 Good,670,310,2009,0,98116,47.5874,-122.386,980.00,899.00,-81.00,-9.01
8648900060,5/5/2014,509900,3,2.5,"1,790.00","2,700.00",910.00,33.70,2,NO,NONE,Average,8 Good,1790,0,2010,,98027,47.564,-122.093,"1,890.00","3,078.00","1,188.00",38.60
3832050890,7/15/2014,282000,3,2.5,"2,010.00","5,399.00","3,389.00",62.77,2,NO,NONE,Average,7 Average,2010,0,2006,0,98042,47.3338,-122.052,"2,280.00","5,141.00","2,861.00",55.65
255450340,8/27/2014,387865,3,2.5,"2,370.00","4,200.00","1,830.00",43.57,2,NO,NONE,Average,8 Good,2370,0,2014,0,98038,47.3696,-122.018,"2,370.00","4,200.00","1,830.00",43.57
2172000890,11/20/2014,385000,4,2.5,"2,560.00","6,238.00","3,678.00",58.96,2,NO,NONE,Average,8 Good,2560,0,2007,0,98178,47.4899,-122.255,"2,560.00","6,240.00","3,680.00",58.97
6127010320,6/9/2014,536000,3,2.5,"1,900.00","6,224.00","4,324.00",69.47,2,NO,NONE,Average,7 Average,1900,0,2005,0,98075,47.5941,-122.004,"2,260.00","5,450.00","3,190.00",58.53
2810100023,6/25/2014,395000,2,2.25,"1,350.00","1,493.00",143.00,9.58,2,,NONE,Average,8 Good,1050,300,2007,0,98136,47.5421,-122.388,"1,250.00","1,202.00",-48.00,-3.99
8011100125,11/17/2014,545000,4,2.75,"2,650.00","6,717.00","4,067.00",60.55,2,NO,NONE,Average,10 Very Good,2650,0,2014,0,98056,47.4947,-122.171,"2,740.00","7,923.00","5,183.00",65.42
7852090390,4/13/2015,715000,4,2.5,"3,020.00","7,035.00","4,015.00",57.07,2,NO,EXCELLENT,Average,9 Better,3020,0,2001,,98065,47.5344,-121.874,"3,020.00","6,771.00","3,751.00",55.40
3630080070,7/10/2014,348000,3,2.5,"1,500.00","2,255.00",755.00,33.48,2,NO,NONE,Average,7 Average,1500,0,2005,0,98029,47.5538,-121.997,"1,440.00","2,040.00",600.00,29.41
9126100765,8/1/2014,455000,3,1.75,"1,320.00","1,014.00",-306.00,-30.18,3,NO,NONE,Average,9 Better,1320,0,2015,0,98122,47.6047,-122.305,"1,380.00","1,495.00",115.00,7.69
7853380510,6/3/2014,575000,4,2.75,"3,120.00","7,644.00","4,524.00",59.18,2,NO,NONE,Average,10 Very Good,3120,0,2010,,98065,47.5156,-121.884,"2,980.00","6,050.00","3,070.00",50.74
993000136,10/7/2014,449950,3,2.25,"1,540.00","1,270.00",-270.00,-21.26,3,NO,NONE,Average,7 Average,1540,0,2014,0,98103,47.6935,-122.341,"1,230.00","1,454.00",224.00,15.41
3278604510,6/25/2014,364000,3,2.5,"1,800.00","2,790.00",990.00,35.48,2,NO,NONE,Average,8 Good,1800,0,2011,0,98126,47.5455,-122.371,"1,580.00","2,036.00",456.00,22.40
2937300060,12/1/2014,932990,4,2.5,"3,640.00","6,389.00","2,749.00",43.03,2,NO,NONE,Average,9 Better,3640,0,2014,0,98052,47.7049,-122.123,"3,570.00","6,303.00","2,733.00",43.36
9510860060,6/27/2014,710000,3,2.5,"2,440.00","4,153.00","1,713.00",41.25,2,NO,NONE,Average,9 Better,2440,0,2003,,98052,47.665,-122.087,"2,030.00","4,143.00","2,113.00",51.00
293070310,2/13/2015,949990,4,4,"3,970.00","7,314.00","3,344.00",45.72,2,NO,NONE,Average,9 Better,3970,0,2014,,98074,47.6173,-122.056,"3,560.00","5,258.00","1,698.00",32.29
255450400,7/31/2014,326989,3,2.5,"2,060.00","4,200.00","2,140.00",50.95,2,NO,NONE,Average,8 Good,2060,0,2014,0,98038,47.3706,-122.017,"2,370.00","4,200.00","1,830.00",43.57
3845100140,7/8/2014,335606,3,2.5,"2,538.00","4,600.00","2,062.00",44.83,2,NO,NONE,Average,8 Good,2538,0,2013,0,98092,47.2584,-122.196,"2,570.00","4,800.00","2,230.00",46.46
3758900075,5/7/2014,1530000,5,4.5,"4,270.00","8,076.00","3,806.00",47.13,2,NO,NONE,Average,11 Excellent,3400,870,2007,0,98033,47.699,-122.206,"4,100.00","10,631.00","6,531.00",61.43
3395071610,11/26/2014,299950,3,2.5,"1,320.00","3,150.00","1,830.00",58.10,2,NO,NONE,Average,7 Average,1320,0,2005,0,98118,47.5328,-122.282,"1,390.00","1,725.00",335.00,19.42
9477580030,10/14/2014,962000,4,2.75,"3,340.00","5,700.00","2,360.00",41.40,2,NO,NONE,Average,11 Excellent,3340,0,2013,0,98059,47.5059,-122.146,"3,340.00","6,940.00","3,600.00",51.87
8138870060,8/13/2014,395825,2,2.5,"1,590.00","1,679.00",89.00,5.30,2,NO,NONE,Average,8 Good,1590,0,2012,0,98029,47.5449,-122.011,"1,590.00","1,680.00",90.00,5.36
7237450030,10/14/2014,419354,5,2.75,"2,710.00","4,500.00","1,790.00",39.78,2,NO,NONE,Average,8 Good,2710,0,2014,0,98038,47.3547,-122.062,"2,710.00","4,626.00","1,916.00",41.42
3767300041,8/26/2014,920000,4,2.75,"3,140.00","7,258.00","4,118.00",56.74,2,NO,FAIR,Average,10 Very Good,3140,0,2006,0,98034,47.7064,-122.232,"2,990.00","13,600.00","10,610.00",78.01
291310370,8/29/2014,366000,3,2.25,"1,445.00","1,028.00",-417.00,-40.56,2,NO,NONE,Average,7 Average,1300,145,2005,0,98027,47.5339,-122.067,"1,445.00","1,377.00",-68.00,-4.94
7853361230,5/16/2014,480000,4,2.5,"2,430.00","5,000.00","2,570.00",51.40,2,NO,NONE,Average,7 Average,2430,?,2009,,98065,47.515,-121.873,"2,430.00","5,441.00","3,011.00",55.34
7904700126,11/20/2014,388000,3,3.25,"1,370.00",915.00,-455.00,-49.73,2,NO,NONE,Average,8 Good,1100,270,2006,0,98116,47.5639,-122.388,"1,370.00","1,146.00",-224.00,-19.55
8085400376,4/21/2015,2320000,4,3.5,"5,050.00","9,520.00","4,470.00",46.95,2,NO,NONE,Average,11 Excellent,3610,1440,2007,,98004,47.6364,-122.209,"2,430.00","9,248.00","6,818.00",73.72
9828702851,1/21/2015,730000,3,2.5,"1,860.00","1,290.00",-570.00,-44.19,2,NO,NONE,Average,9 Better,1240,620,2010,0,98122,47.6179,-122.301,"1,710.00","1,525.00",-185.00,-12.13
8562710550,5/21/2014,950000,5,3.75,"5,330.00","6,000.00",670.00,11.17,2,NO,AVERAGE,Average,10 Very Good,3570,1760,2006,0,98027,47.5401,-122.073,"4,420.00","5,797.00","1,377.00",23.75
3278613210,7/28/2014,358990,3,3.25,"1,710.00","2,171.00",461.00,21.23,2,NO,NONE,Average,7 Average,1400,310,2014,0,98106,47.5434,-122.368,"1,380.00","1,300.00",-80.00,-6.15
7694200340,10/16/2014,398651,4,2.5,"2,650.00","4,120.00","1,470.00",35.68,2,NO,NONE,Average,8 Good,2650,0,2014,0,98146,47.5019,-122.34,"2,030.00","3,768.00","1,738.00",46.13
1839500055,11/14/2014,530000,4,2.5,"2,590.00","7,891.00","5,301.00",67.18,2,NO,NONE,Average,9 Better,2590,0,2006,0,98056,47.5055,-122.194,"1,400.00","7,891.00","6,491.00",82.26
3448900320,7/23/2014,610360,4,2.5,"2,610.00","5,562.00","2,952.00",53.07,2,NO,NONE,Average,9 Better,2610,0,2013,0,98056,47.5137,-122.169,"2,720.00","7,400.00","4,680.00",63.24
9267200226,5/2/2014,436110,3,2.5,"1,770.00","1,235.00",-535.00,-43.32,3,NO,NONE,Average,8 Good,1600,170,2007,,98103,47.6965,-122.342,"1,680.00","1,203.00",-477.00,-39.65
2895730070,6/20/2014,925000,4,2.75,"3,730.00","8,014.00","4,284.00",53.46,2,,NONE,Average,10 Very Good,3730,0,2012,0,98074,47.6036,-122.059,"3,670.00","8,279.00","4,609.00",55.67
2970800105,3/13/2015,449950,4,2.5,"2,420.00","5,244.00","2,824.00",53.85,2,NO,NONE,Average,9 Better,2420,0,2007,0,98166,47.4729,-122.35,"1,400.00","5,250.00","3,850.00",73.33
325059277,5/27/2014,760000,4,2.5,"3,330.00","7,399.00","4,069.00",54.99,2,NO,NONE,Average,9 Better,3330,0,2009,0,98052,47.679,-122.153,"2,640.00","8,601.00","5,961.00",69.31
6817750140,7/8/2014,293000,3,2.25,"1,910.00","3,481.00","1,571.00",45.13,2,NO,NONE,Average,8 Good,1910,0,2009,0,98055,47.4293,-122.188,"1,714.00","3,177.00","1,463.00",46.05
8682320640,2/12/2015,695000,2,2.5,"2,170.00","7,665.00","5,495.00",71.69,1,NO,AVERAGE,Average,8 Good,2170,0,2013,0,98053,47.7112,-122.019,"2,300.00","7,100.00","4,800.00",67.61
8669180390,6/4/2014,285000,3,2.5,"2,437.00","5,136.00","2,699.00",52.55,2,NO,NONE,Average,7 Average,2437,0,2011,0,98002,47.3517,-122.21,"2,437.00","4,614.00","2,177.00",47.18
4233600260,12/30/2014,1260000,5,4,"4,180.00","12,042.00","7,862.00",65.29,2,NO,NONE,Average,10 Very Good,4180,0,2014,,98075,47.5959,-122.014,"1,800.00","6,052.00","4,252.00",70.26
3278611600,7/14/2014,379900,3,2.5,"1,800.00","2,791.00",991.00,35.51,2,NO,NONE,Average,8 Good,1800,0,2011,0,98126,47.5442,-122.371,"1,580.00","2,617.00","1,037.00",39.63
7787920160,4/27/2015,472000,5,2.5,"2,570.00","7,412.00","4,842.00",65.33,2,NO,NONE,Average,8 Good,2570,0,2006,0,98019,47.7265,-121.957,"2,890.00","8,056.00","5,166.00",64.13
2517101200,7/7/2014,300000,4,2.5,"2,090.00","5,195.00","3,105.00",59.77,2,NO,NONE,Average,7 Average,2090,0,2007,0,98031,47.3986,-122.166,"2,090.00","5,236.00","3,146.00",60.08
6181420200,11/20/2014,272000,4,2.5,"2,789.00","3,960.00","1,171.00",29.57,2,NO,NONE,Average,7 Average,2789,0,2007,,98001,47.3059,-122.28,"2,547.00","3,960.00","1,413.00",35.68
3845100550,11/20/2014,418395,4,2.5,"2,906.00","5,893.00","2,987.00",50.69,2,NO,NONE,Average,9 Better,2906,0,2014,0,98092,47.2599,-122.192,"2,680.00","4,950.00","2,270.00",45.86
7853321180,12/22/2014,465000,5,2.5,"2,550.00","6,405.00","3,855.00",60.19,2,NO,NONE,Average,7 Average,2550,0,2008,0,98065,47.5191,-121.869,"2,190.00","5,900.00","3,710.00",62.88
7502800030,7/16/2014,659950,4,2.75,"3,550.00","9,400.00","5,850.00",62.23,2,,NONE,Average,9 Better,3550,0,2014,0,98059,47.4827,-122.131,"3,550.00","9,421.00","5,871.00",62.32
3869900139,1/7/2015,484950,3,2.25,"1,590.00",926.00,-664.00,-71.71,3,NO,NONE,Average,8 Good,1590,0,2014,0,98136,47.5402,-122.387,"1,640.00","1,321.00",-319.00,-24.15
1332700200,4/26/2015,359000,3,2.25,"1,950.00","1,968.00",18.00,0.91,2,NO,NONE,Good,7 Average,1160,790,1979,0,98056,47.5179,-122.195,"1,950.00","1,968.00",18.00,0.91
9211010260,6/17/2014,519000,4,2.5,"3,250.00","4,500.00","1,250.00",27.78,2,,NONE,Average,8 Good,3250,0,2009,0,98059,47.4944,-122.149,"3,030.00","4,518.00","1,488.00",32.93
4100500070,5/27/2014,1710000,5,4.5,"4,590.00","14,685.00","10,095.00",68.74,2,NO,NONE,Average,10 Very Good,4590,0,2009,0,98033,47.664,-122.2,"3,030.00","9,486.00","6,456.00",68.06
7708210070,6/17/2014,535000,4,2.75,"3,070.00","7,201.00","4,131.00",57.37,2,,NONE,Average,9 Better,3070,0,2006,0,98059,47.4897,-122.147,"2,880.00","8,364.00","5,484.00",65.57
7853270520,4/9/2015,622950,4,3.25,"3,030.00","7,644.00","4,614.00",60.36,2,NO,NONE,Average,8 Good,2830,200,2006,0,98065,47.5457,-121.881,"3,400.00","6,908.00","3,508.00",50.78
5126300060,8/11/2014,515000,3,2.5,"2,610.00","5,845.00","3,235.00",55.35,2,NO,NONE,Average,8 Good,2610,0,2005,0,98059,47.4821,-122.142,"2,810.00","5,000.00","2,190.00",43.80
2517000260,5/22/2014,330000,4,3.5,"3,150.00","6,202.00","3,052.00",49.21,2,NO,NONE,Average,7 Average,3150,0,2005,0,98042,47.3993,-122.162,"2,950.00","5,940.00","2,990.00",50.34
832700270,2/13/2015,318000,3,1.5,"1,240.00",983.00,-257.00,-26.14,3,NO,NONE,Average,8 Good,1240,0,2009,0,98133,47.7235,-122.353,"1,240.00","1,026.00",-214.00,-20.86
3022800260,10/7/2014,439000,3,2.5,"1,680.00","2,801.00","1,121.00",40.02,2,NO,NONE,Average,7 Average,1680,0,2011,0,98011,47.745,-122.181,"1,920.00","2,723.00",803.00,29.49
254000241,3/24/2015,540000,3,2.5,"2,220.00","5,279.00","3,059.00",57.95,2,NO,NONE,Average,8 Good,2220,0,2006,0,98146,47.5132,-122.387,"1,610.00","5,297.00","3,687.00",69.61
7237501370,7/17/2014,1080000,4,3.25,"4,800.00","12,727.00","7,927.00",62.28,2,NO,NONE,Average,10 Very Good,4800,0,2011,0,98059,47.5311,-122.134,"4,750.00","13,602.00","8,852.00",65.08
662440030,3/26/2015,435000,4,2.5,"3,100.00","4,699.00","1,599.00",34.03,2,NO,NONE,Average,9 Better,3100,0,2010,0,98038,47.3785,-122.023,"2,450.00","5,130.00","2,680.00",52.24
2524069078,1/22/2015,2700000,4,4,"7,850.00","89,651.00","81,801.00",91.24,2,NO,NONE,Average,12 Luxury,7850,0,2006,0,98027,47.5406,-121.982,"6,210.00","95,832.00","89,622.00",93.52
8895800200,10/17/2014,1100000,4,2.75,"3,590.00","5,625.00","2,035.00",36.18,2,NO,NONE,Average,10 Very Good,3590,0,2012,0,98052,47.6959,-122.133,"3,590.00","5,625.00","2,035.00",36.18
9268850160,2/6/2015,293467,4,2,"1,590.00",942.00,-648.00,-68.79,3,NO,NONE,Average,7 Average,1590,0,2008,0,98027,47.54,-122.026,"1,390.00",942.00,-448.00,-47.56
7299600700,5/12/2015,328000,3,2.5,"2,242.00","4,800.00","2,558.00",53.29,2,NO,NONE,Average,8 Good,2242,0,2013,,98092,47.2581,-122.2,"2,009.00","4,800.00","2,791.00",58.15
291310340,7/8/2014,550000,3,3.5,"2,490.00","3,582.00","1,092.00",30.49,2,NO,NONE,Average,8 Good,1720,770,2005,0,98027,47.5338,-122.067,"1,445.00","1,590.00",145.00,9.12
2768100510,4/2/2015,649000,3,2,"1,530.00","1,442.00",-88.00,-6.10,3,NO,NONE,Average,9 Better,1530,0,2015,0,98107,47.6692,-122.372,"1,620.00","1,456.00",-164.00,-11.26
1776230060,7/8/2014,435000,4,2.5,"2,150.00","3,143.00",993.00,31.59,2,NO,NONE,Average,7 Average,2150,0,2010,0,98059,47.5048,-122.154,"2,640.00","3,200.00",560.00,17.50
1772600510,6/20/2014,625000,3,2.5,"2,440.00","4,800.00","2,360.00",49.17,2,NO,NONE,Average,10 Very Good,2440,0,2014,0,98106,47.5595,-122.365,"1,180.00","5,480.00","4,300.00",78.47
8024200677,4/29/2015,415000,3,1.5,"1,270.00","1,483.00",213.00,14.36,3,NO,NONE,Average,8 Good,1270,0,2007,,98115,47.6987,-122.317,"1,270.00","1,413.00",143.00,10.12
982850060,6/3/2014,400000,3,2.25,"1,450.00","4,706.00","3,256.00",69.19,2,,NONE,Average,7 Average,1450,0,2009,0,98028,47.761,-122.232,"1,490.00","4,667.00","3,177.00",68.07
7518506715,5/6/2014,979000,3,2.5,"2,690.00","4,047.00","1,357.00",33.53,3,NO,NONE,Average,10 Very Good,2690,0,2014,,98117,47.6797,-122.385,"2,040.00","5,000.00","2,960.00",59.20
7202280390,2/20/2015,625250,4,2.5,"2,755.00","4,831.00","2,076.00",42.97,2,NO,NONE,Average,7 Average,2755,0,2003,0,98053,47.685,-122.039,"2,510.00","4,831.00","2,321.00",48.04
710600160,9/9/2014,665000,4,3.5,"2,650.00","3,474.00",824.00,23.72,2,NO,NONE,Average,8 Good,2230,420,2011,0,98027,47.5377,-122.046,"2,330.00","3,474.00","1,144.00",32.93
952005525,6/27/2014,589500,3,3.25,"2,310.00","3,075.00",765.00,24.88,2,NO,NONE,Average,8 Good,1730,580,2005,0,98116,47.5644,-122.383,"2,310.00","3,075.00",765.00,24.88
2487700274,3/9/2015,437000,2,3,"1,460.00","1,452.00",-8.00,-0.55,2,NO,NONE,Average,8 Good,1140,320,2007,0,98136,47.5224,-122.39,"1,460.00","1,452.00",-8.00,-0.55
3449000060,10/1/2014,320000,3,1,"1,400.00","9,000.00","7,600.00",84.44,1,NO,NONE,Very Good,7 Average,1400,0,1959,0,98059,47.5022,-122.145,"1,440.00","8,400.00","6,960.00",82.86
7830800473,1/14/2015,333500,3,2.5,"2,196.00","7,475.00","5,279.00",70.62,2,NO,NONE,Average,8 Good,2196,0,2006,0,98030,47.3803,-122.204,"1,860.00","6,755.00","4,895.00",72.46
6056100370,11/24/2014,430000,3,2.25,"2,020.00","2,750.00",730.00,26.55,2,NO,NONE,Average,8 Good,1680,340,2008,,98108,47.5633,-122.297,"1,720.00","1,546.00",-174.00,-11.25
2126059295,8/5/2014,995500,5,4.5,"4,280.00","8,465.00","4,185.00",49.44,2,,NONE,Average,10 Very Good,4280,0,2014,0,98034,47.7325,-122.165,"2,990.00","11,067.00","8,077.00",72.98
1442880340,6/3/2014,427874,3,3,"2,340.00","5,002.00","2,662.00",53.22,2,,NONE,Average,8 Good,2340,0,2013,0,98045,47.4831,-121.773,"2,790.00","5,375.00","2,585.00",48.09
7694200070,5/21/2014,334990,4,2.5,"2,220.00","4,228.00","2,008.00",47.49,2,NO,NONE,Average,8 Good,2220,0,2014,,98146,47.5014,-122.341,"2,220.00","4,157.00","1,937.00",46.60
8562710640,2/11/2015,909500,4,4,"4,420.00","5,940.00","1,520.00",25.59,2,NO,NONE,Average,10 Very Good,3410,1010,2006,0,98027,47.5397,-122.072,"4,510.00","5,797.00","1,287.00",22.20
3832050860,3/19/2015,210000,3,2,"1,580.00","4,961.00","3,381.00",68.15,2,NO,NONE,Average,7 Average,1580,0,2006,0,98042,47.3338,-122.053,"2,280.00","5,000.00","2,720.00",54.40
2526059225,1/23/2015,952990,4,2.75,"3,550.00","6,558.00","3,008.00",45.87,2,NO,NONE,Average,9 Better,3550,0,2013,0,98052,47.7076,-122.115,"3,140.00","5,617.00","2,477.00",44.10
1972200139,2/18/2015,622500,2,1.75,"1,510.00",851.00,-659.00,-77.44,3,NO,NONE,Average,8 Good,1420,90,2013,0,98107,47.6536,-122.358,"1,300.00","1,338.00",38.00,2.84
2768100186,6/18/2014,515000,3,3.5,"1,360.00","1,419.00",59.00,4.16,2,NO,NONE,Average,8 Good,1040,320,2007,0,98107,47.6697,-122.371,"1,560.00","1,977.00",417.00,21.09
6791400070,1/26/2015,350000,3,2.5,"2,040.00","13,590.00","11,550.00",84.99,2,NO,NONE,Average,8 Good,2040,0,2009,0,98042,47.3122,-122.04,"1,850.00","12,485.00","10,635.00",85.18
424049284,10/16/2014,310000,1,1.5,"1,120.00",912.00,-208.00,-22.81,3,NO,NONE,Average,7 Average,1120,0,2011,0,98144,47.5924,-122.299,"1,380.00","3,200.00","1,820.00",56.88
7853280550,5/28/2014,700000,4,3.5,"4,490.00","5,099.00",609.00,11.94,2,NO,NONE,Average,9 Better,3390,1100,2006,0,98065,47.5394,-121.861,"4,290.00","5,537.00","1,247.00",22.52
7768800270,7/15/2014,907687,4,2.5,"3,560.00","6,786.00","3,226.00",47.54,2,NO,NONE,Average,9 Better,2930,630,2014,0,98075,47.5756,-122.071,"3,560.00","5,886.00","2,326.00",39.52
8682320350,7/9/2014,741500,2,2.5,"2,150.00","5,760.00","3,610.00",62.67,1,NO,NONE,Average,8 Good,2150,0,2010,0,98053,47.7094,-122.018,"1,640.00","4,680.00","3,040.00",64.96
1776460140,7/24/2014,395000,3,2.5,"2,130.00","5,088.00","2,958.00",58.14,2,NO,NONE,Average,8 Good,1840,290,2011,0,98019,47.7329,-121.976,"2,130.00","5,762.00","3,632.00",63.03
5045700400,2/23/2015,559950,5,2.75,"2,990.00","6,370.00","3,380.00",53.06,2,NO,NONE,Average,8 Good,2990,0,2014,0,98059,47.4853,-122.154,"2,730.00","5,740.00","3,010.00",52.44
3356402702,7/25/2014,215000,4,2.5,"1,847.00","8,000.00","6,153.00",76.91,2,NO,NONE,Average,7 Average,1847,0,2008,0,98001,47.2872,-122.257,"1,847.00","8,000.00","6,153.00",76.91
2140950160,2/22/2015,390000,4,2.5,"2,610.00","7,227.00","4,617.00",63.89,2,,NONE,Average,9 Better,2610,0,2011,0,98010,47.314,-122.023,"2,630.00","7,421.00","4,791.00",64.56
2621069017,3/3/2015,425000,3,2.25,"1,670.00","107,157.00","105,487.00",98.44,1,NO,NONE,Average,7 Average,1670,0,2007,0,98022,47.2743,-122.009,"3,310.00","108,900.00","105,590.00",96.96
1422069070,5/7/2015,472000,3,2.5,"1,860.00","415,126.00","413,266.00",99.55,2,NO,NONE,Average,7 Average,1860,0,2006,0,98038,47.3974,-122.005,"2,070.00","54,014.00","51,944.00",96.17
2579500181,4/7/2015,1330000,4,3.5,"3,440.00","9,776.00","6,336.00",64.81,2,NO,NONE,Average,10 Very Good,3440,0,2006,,98040,47.5374,-122.216,"2,400.00","11,000.00","8,600.00",78.18
7852120140,6/10/2014,695000,4,3.5,"3,510.00","9,364.00","5,854.00",62.52,2,NO,NONE,Average,10 Very Good,3510,0,2001,0,98065,47.54,-121.876,"3,510.00","9,161.00","5,651.00",61.69
9274200324,1/20/2015,545000,3,2.5,"1,740.00","1,279.00",-461.00,-36.04,3,NO,NONE,Average,8 Good,1740,0,2008,0,98116,47.589,-122.387,"1,740.00","1,280.00",-460.00,-35.94
422000075,7/11/2014,389950,4,2.5,"2,240.00","5,500.00","3,260.00",59.27,2,NO,NONE,Average,8 Good,2240,0,2013,0,98056,47.496,-122.169,700.00,"5,500.00","4,800.00",87.27
263000253,3/30/2015,380000,3,2.25,"1,550.00","1,485.00",-65.00,-4.38,3,NO,NONE,Average,8 Good,1550,0,2011,0,98103,47.6989,-122.346,"1,550.00","1,480.00",-70.00,-4.73
9268850140,11/17/2014,288790,4,2,"1,390.00",745.00,-645.00,-86.58,3,NO,NONE,Average,7 Average,1390,0,2008,0,98027,47.5401,-122.026,"1,390.00",942.00,-448.00,-47.56
9306500200,4/1/2015,432500,3,3,"2,500.00","6,000.00","3,500.00",58.33,2,,NONE,Average,8 Good,2500,0,2012,,98058,47.4408,-122.161,"2,130.00","6,000.00","3,870.00",64.50
8562770350,12/6/2014,615000,3,3.5,"2,710.00","3,326.00",616.00,18.52,2,,NONE,Average,8 Good,1650,1060,2005,0,98027,47.5371,-122.073,"2,280.00","2,738.00",458.00,16.73
2026049326,7/7/2014,500000,3,2.5,"1,720.00","3,012.00","1,292.00",42.90,2,NO,NONE,Average,9 Better,1720,0,2011,0,98133,47.7312,-122.334,"1,720.00","7,658.00","5,938.00",77.54
9126101090,5/31/2014,615000,3,2.25,"1,760.00","1,146.00",-614.00,-53.58,3,NO,NONE,Average,9 Better,1760,0,2014,0,98122,47.6073,-122.304,"1,346.00","3,472.00","2,126.00",61.23
2888000030,9/26/2014,500000,4,2.25,"2,270.00","8,196.00","5,926.00",72.30,1,NO,NONE,Very Good,7 Average,1150,1120,1963,0,98034,47.7214,-122.227,"1,920.00","10,122.00","8,202.00",81.03
8032700075,10/15/2014,622000,3,3.5,"1,690.00","1,765.00",75.00,4.25,2,NO,NONE,Average,8 Good,1370,320,2006,0,98103,47.6536,-122.34,"1,690.00","1,694.00",4.00,0.24
7853440140,4/9/2015,802945,5,3.5,"4,000.00","9,234.00","5,234.00",56.68,2,NO,NONE,Average,9 Better,4000,0,2015,0,98024,47.5265,-121.887,"3,690.00","6,600.00","2,910.00",44.09
1245003330,7/31/2014,1260000,4,2.5,"2,880.00","9,003.00","6,123.00",68.01,2,NO,NONE,Average,10 Very Good,2880,0,2008,,98033,47.6844,-122.199,"2,640.00","8,126.00","5,486.00",67.51
1176001124,2/24/2015,598950,3,2.5,"1,480.00","1,531.00",51.00,3.33,3,NO,NONE,Average,8 Good,1480,0,2014,0,98107,47.669,-122.402,"1,530.00","1,321.00",-209.00,-15.82
7853360990,1/2/2015,430000,3,2.5,"1,950.00","4,949.00","2,999.00",60.60,2,NO,NONE,Average,7 Average,1950,0,2009,,98065,47.5155,-121.87,"2,200.00","5,740.00","3,540.00",61.67
7853320030,11/24/2014,515000,4,2.75,"2,700.00","5,150.00","2,450.00",47.57,2,NO,NONE,Average,9 Better,2700,0,2009,0,98065,47.5209,-121.874,"2,700.00","5,747.00","3,047.00",53.02
7576200012,7/17/2014,1260000,2,3,"2,210.00","3,917.00","1,707.00",43.58,2,,NONE,Average,10 Very Good,1500,710,2008,,98122,47.6166,-122.291,"1,720.00","3,933.00","2,213.00",56.27
7207900030,6/9/2014,400000,4,3.5,"2,370.00","3,692.00","1,322.00",35.81,2.5,NO,NONE,Average,8 Good,2370,0,2013,0,98056,47.5044,-122.17,"2,520.00","5,425.00","2,905.00",53.55
952006827,4/22/2015,390000,3,2.5,"1,310.00","1,254.00",-56.00,-4.47,2,NO,NONE,Average,7 Average,850,460,2007,0,98116,47.5622,-122.384,"1,310.00","1,372.00",62.00,4.52
7853321090,10/1/2014,450000,3,2.5,"2,410.00","4,293.00","1,883.00",43.86,2,NO,NONE,Average,7 Average,2410,0,2007,0,98065,47.5196,-121.869,"2,190.00","5,900.00","3,710.00",62.88
1042700060,5/16/2014,804995,5,1.5,"3,360.00","5,402.00","2,042.00",37.80,2,NO,NONE,Average,9 Better,3360,0,2014,,98074,47.6067,-122.053,"3,360.00","5,415.00","2,055.00",37.95
2597490140,3/26/2015,825000,4,3.25,"3,040.00","4,155.00","1,115.00",26.84,2,NO,NONE,Average,8 Good,2350,690,2013,0,98029,47.5429,-122.012,"2,680.00","4,000.00","1,320.00",33.00
7852130800,5/13/2014,435000,4,2.25,"2,140.00","6,355.00","4,215.00",66.33,2,NO,NONE,Average,7 Average,2140,0,2002,0,98065,47.5367,-121.88,"2,480.00","5,746.00","3,266.00",56.84
7625702967,6/9/2014,398000,3,2.5,"1,720.00","1,715.00",-5.00,-0.29,2,NO,NONE,Average,7 Average,1240,480,2004,,98136,47.5481,-122.384,"1,610.00","1,626.00",16.00,0.98
3845100640,6/5/2014,411605,4,2.5,"2,658.00","3,960.00","1,302.00",32.88,2,NO,NONE,Average,9 Better,2658,0,2014,0,98092,47.2603,-122.194,"2,578.00","4,200.00","1,622.00",38.62
1773100922,12/8/2014,315000,3,3.25,"1,480.00",983.00,-497.00,-50.56,2,NO,NONE,Average,8 Good,1180,300,2013,0,98106,47.5555,-122.363,"1,330.00","1,062.00",-268.00,-25.24
2770602493,11/20/2014,455000,2,2,"1,350.00","1,209.00",-141.00,-11.66,3,NO,NONE,Average,8 Good,1350,0,2013,0,98199,47.649,-122.383,"1,310.00",982.00,-328.00,-33.40
475000187,5/1/2015,452950,3,2.5,"1,150.00","1,194.00",44.00,3.69,2,NO,NONE,Average,8 Good,1020,130,2006,0,98107,47.6684,-122.365,"1,450.00","1,714.00",264.00,15.40
6056100383,5/20/2014,380000,3,1.75,"1,690.00","1,468.00",-222.00,-15.12,2,NO,NONE,Average,8 Good,1380,310,2008,0,98108,47.563,-122.297,"1,690.00","1,936.00",246.00,12.71
6056111370,11/24/2014,340000,2,1.75,"1,270.00","1,916.00",646.00,33.72,2,NO,NONE,Average,8 Good,1270,0,2012,0,98108,47.5648,-122.294,"1,140.00","1,916.00",776.00,40.50
